,geneA,geneB,number of patients
10804,NTRK1,!MDM4,6
10805,NTRK1,!FRS2,6
10806,NTRK1,!FRS220,6
10807,NTRK1,!HDAC4,6
10808,NTRK1,!AKT1,6
10809,NTRK1,!JAK1,6
10810,NTRK1,!MAFB,6
10811,NTRK1,!NCSTN,6
10812,NTRK1,!TGFBR2,6
10813,NTRK1,!ETV6,6
10814,NTRK1,!ETV621,5
10815,NTRK1,!IDH2,5
10816,NTRK1,!MYCN,5
10817,NTRK1,!SMARCB1,6
10818,NTRK1,!STAG2,6
10819,NTRK1,!NOTCH1,5
10820,NTRK1,!RAD50,6
10821,NTRK1,!RELN,6
10822,NTRK1,!ARAF,6
10823,NTRK1,!EZH2,6
10824,NTRK1,!NCOR2,6
10825,NTRK1,!CSF1R,6
10826,NTRK1,!MYD88,6
10827,NTRK1,!P2RY8,6
10828,NTRK1,!TAF1,6
10829,NTRK1,!CDKN2C,6
10830,NTRK1,!CIC,6
10831,NTRK1,!FAF1,6
10832,NTRK1,!IKBKE,6
10833,NTRK1,!BCORL1,6
10834,NTRK1,!KLHL6,6
10835,NTRK1,!PDGFRA,6
10836,NTRK1,!STAT6,6
10837,NTRK1,!CD36,6
10838,NTRK1,!AXIN1,6
10839,NTRK1,!AXIN122,6
10840,NTRK1,!PC,6
10841,NTRK1,!MALT1,6
10842,NTRK1,!MALT123,6
10843,NTRK1,!ARID2,6
10844,NTRK1,!CDK8,6
10845,NTRK1,!CPS1,5
10846,NTRK1,!ERBB3,6
10847,NTRK1,!MPL,5
10848,NTRK1,!PCBP1,6
10849,NTRK1,!XBP1,6
10850,NTRK1,!MUTYH,6
10851,NTRK1,!HIST1H2BK,6
10852,NTRK1,!MAPK1,6
10853,NTRK1,!MAPK124,6
10854,NTRK1,!BRSK1,6
10855,NTRK1,!CRLF2,6
10856,NTRK1,!EP300,6
10857,NTRK1,!TYK2,6
10858,NTRK1,!ZNF703,6
10859,NTRK1,!ZNF70325,6
10860,NTRK1,!FGF10,6
10861,NTRK1,!FGF1026,6
10862,NTRK1,!CUX1,6
10863,NTRK1,!HIST1H1C,6
10864,NTRK1,!PDCD1LG2,6
10865,NTRK1,!ROS1,6
10866,NTRK1,!TSC1,5
10867,NTRK1,!MLH1,6
10868,NTRK1,!ZRSR2,6
10869,NTRK1,!CXCR4,6
10870,NTRK1,!EBF1,6
10871,NTRK1,!EPHA5,6
10872,NTRK1,!SOX10,6
10873,NTRK1,!SPEN,6
10874,NTRK1,!AKT2,6
10875,NTRK1,!AKT3,6
10876,NTRK1,!CD79A,6
10877,NTRK1,!GTSE1,6
10878,NTRK1,!IGF1R,6
10879,NTRK1,!MLL,6
10880,NTRK1,!SMARCA1,6
10881,NTRK1,!BCL6,6
10882,NTRK1,!CD22,6
10883,NTRK1,!HDAC7,6
10884,NTRK1,!JAK2,6
10885,NTRK1,!JAK3,6
10886,NTRK1,!TCF3,6
10887,NTRK1,!ABL1,6
10888,NTRK1,!FGFR1,6
10889,NTRK1,!FLT4,6
10890,NTRK1,!INPP4B,6
10891,NTRK1,!MET,6
10892,NTRK1,!MET27,6
10893,NTRK1,!FGF3,6
10894,NTRK1,!FOXO1,6
10895,NTRK1,!POT1,6
10896,NTRK1,!RAD21,6
10897,NTRK1,!SERP2,6
10898,NTRK1,!SF3B1,6
10899,NTRK1,!SMC1A,6
10900,NTRK1,!MAGED1,6
10901,NTRK1,!LRRK2,6
10902,NTRK1,!TSHR,6
10903,NTRK1,!EMSY,6
10904,NTRK1,!CTNNA1,6
10905,NTRK1,!EED,6
10906,NTRK1,!EPHB1,6
10907,NTRK1,!MIB1,6
10908,NTRK1,!TUSC3,6
10909,NTRK1,!MYC,6
10910,NTRK1,!BRAF,6
10911,NTRK1,!KMT2C,6
10912,NTRK1,!NSD1,6
10913,NTRK1,!SMO,6
10914,NTRK1,!STAT4,6
10915,NTRK1,!ALK,6
10916,NTRK1,!DTX1,6
10917,NTRK1,!BCL7A,6
10918,NTRK1,!ECT2L,6
10919,NTRK1,!FLT1,6
10920,NTRK1,!FOXO3,6
10921,NTRK1,!JAZF1,6
10922,NTRK1,!KDM6A,6
10923,NTRK1,!PBRM1,6
10924,NTRK1,!PBRM128,6
10925,NTRK1,!FANCF,6
10926,NTRK1,!SETBP1,6
10927,NTRK1,!CDKN1B,5
10928,NTRK1,!APC,5
10929,NTRK1,!PTPN2,5
10930,NTRK1,!RET,5
10931,NTRK1,!DUSP2,6
10932,NTRK1,!ESR1,6
10933,NTRK1,!KDM2B,6
10934,NTRK1,!PDCD1,6
10935,PRKDC,None,4
10936,PRKDC,!STAT5B,3
10937,PRKDC,!CARD11,4
10938,PRKDC,!EPHA3,4
10939,PRKDC,!FANCA,3
10940,PRKDC,!FANCG,4
10941,PRKDC,!GRIN2A,4
10942,PRKDC,!IL7R,4
10943,PRKDC,!ATR,4
10944,PRKDC,!FANCE,4
10945,PRKDC,!BCOR,4
10946,PRKDC,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,4
10947,PRKDC,!DAXX,4
10948,PRKDC,!INPP5D,4
10949,PRKDC,!PTCH1,4
10950,PRKDC,!SDHA,4
10951,PRKDC,!TFC3,4
10952,PRKDC,!TNFRSF11A,4
10953,PRKDC,!BIRC3,4
10954,PRKDC,!BRIP1,4
10955,PRKDC,!CHEK2,4
10956,PRKDC,!CHEK219,4
10957,PRKDC,!MAP3K1,4
10958,PRKDC,!MKI67,4
10959,PRKDC,!MRE11A,4
10960,PRKDC,!RPTOR,4
10961,PRKDC,!MSH3,3
10962,PRKDC,!SDHC,4
10963,PRKDC,!SRC,4
10964,PRKDC,!MDM2,4
10965,PRKDC,!TOP1,4
10966,PRKDC,!JUN,4
10967,PRKDC,!MDM4,4
10968,PRKDC,!FRS2,4
10969,PRKDC,!FRS220,4
10970,PRKDC,!HDAC4,4
10971,PRKDC,!AKT1,4
10972,PRKDC,!JAK1,4
10973,PRKDC,!MAFB,4
10974,PRKDC,!NCSTN,4
10975,PRKDC,!TGFBR2,4
10976,PRKDC,!ETV6,4
10977,PRKDC,!ETV621,4
10978,PRKDC,!IDH2,4
10979,PRKDC,!MYCN,4
10980,PRKDC,!SMARCB1,4
10981,PRKDC,!STAG2,4
10982,PRKDC,!NOTCH1,4
10983,PRKDC,!RAD50,4
10984,PRKDC,!RELN,4
10985,PRKDC,!ARAF,4
10986,PRKDC,!EZH2,4
10987,PRKDC,!NCOR2,4
10988,PRKDC,!CSF1R,4
10989,PRKDC,!MYD88,4
10990,PRKDC,!P2RY8,4
10991,PRKDC,!TAF1,4
10992,PRKDC,!CDKN2C,4
10993,PRKDC,!CIC,3
10994,PRKDC,!FAF1,4
10995,PRKDC,!IKBKE,4
10996,PRKDC,!BCORL1,4
10997,PRKDC,!KLHL6,4
10998,PRKDC,!PDGFRA,3
10999,PRKDC,!STAT6,4
11000,PRKDC,!CD36,4
11001,PRKDC,!AXIN1,4
11002,PRKDC,!AXIN122,4
11003,PRKDC,!PC,4
11004,PRKDC,!MALT1,4
11005,PRKDC,!MALT123,4
11006,PRKDC,!ARID2,4
11007,PRKDC,!CDK8,4
11008,PRKDC,!CPS1,4
11009,PRKDC,!ERBB3,4
11010,PRKDC,!MPL,4
11011,PRKDC,!PCBP1,4
11012,PRKDC,!XBP1,4
11013,PRKDC,!MUTYH,4
11014,PRKDC,!HIST1H2BK,4
11015,PRKDC,!MAPK1,4
11016,PRKDC,!MAPK124,4
11017,PRKDC,!BRSK1,4
11018,PRKDC,!CRLF2,4
11019,PRKDC,!EP300,4
11020,PRKDC,!TYK2,4
11021,PRKDC,!ZNF703,4
11022,PRKDC,!ZNF70325,4
11023,PRKDC,!FGF10,4
11024,PRKDC,!FGF1026,4
11025,PRKDC,!CUX1,4
11026,PRKDC,!HIST1H1C,4
11027,PRKDC,!PDCD1LG2,4
11028,PRKDC,!ROS1,4
11029,PRKDC,!TSC1,4
11030,PRKDC,!MLH1,4
11031,PRKDC,!ZRSR2,4
11032,PRKDC,!CXCR4,3
11033,PRKDC,!EBF1,3
11034,PRKDC,!EPHA5,3
11035,PRKDC,!SOX10,3
11036,PRKDC,!SPEN,4
11037,PRKDC,!AKT2,3
11038,PRKDC,!AKT3,3
11039,PRKDC,!CD79A,3
11040,PRKDC,!GTSE1,3
11041,PRKDC,!IGF1R,3
11042,PRKDC,!MLL,4
11043,PRKDC,!SMARCA1,4
11044,PRKDC,!BCL6,4
11045,PRKDC,!CD22,4
11046,PRKDC,!HDAC7,4
11047,PRKDC,!JAK2,4
11048,PRKDC,!JAK3,4
11049,PRKDC,!TCF3,3
11050,PRKDC,!ABL1,4
11051,PRKDC,!FGFR1,4
11052,PRKDC,!FLT4,4
11053,PRKDC,!INPP4B,4
11054,PRKDC,!MET,3
11055,PRKDC,!MET27,4
11056,PRKDC,!FGF3,4
11057,PRKDC,!FOXO1,4
11058,PRKDC,!POT1,4
11059,PRKDC,!RAD21,4
11060,PRKDC,!SERP2,4
11061,PRKDC,!SF3B1,4
11062,PRKDC,!SMC1A,4
11063,PRKDC,!MAGED1,4
11064,PRKDC,!LRRK2,4
11065,PRKDC,!TSHR,4
11066,PRKDC,!EMSY,4
11067,PRKDC,!CTNNA1,4
11068,PRKDC,!EED,4
11069,PRKDC,!EPHB1,4
11070,PRKDC,!MIB1,4
11071,PRKDC,!TUSC3,4
11072,PRKDC,!MYC,4
11073,PRKDC,!BRAF,4
11074,PRKDC,!KMT2C,4
11075,PRKDC,!NSD1,4
11076,PRKDC,!SMO,4
11077,PRKDC,!STAT4,4
11078,PRKDC,!ALK,4
11079,PRKDC,!DTX1,4
11080,PRKDC,!BCL7A,4
11081,PRKDC,!ECT2L,4
11082,PRKDC,!FLT1,4
11083,PRKDC,!FOXO3,4
11084,PRKDC,!JAZF1,4
11085,PRKDC,!KDM6A,4
11086,PRKDC,!PBRM1,4
11087,PRKDC,!PBRM128,4
11088,PRKDC,!FANCF,4
11089,PRKDC,!SETBP1,4
11090,PRKDC,!CDKN1B,4
11091,PRKDC,!APC,3
11092,PRKDC,!PTPN2,4
11093,PRKDC,!RET,4
11094,PRKDC,!DUSP2,4
11095,PRKDC,!ESR1,4
11096,PRKDC,!KDM2B,4
11097,PRKDC,!PDCD1,4
11098,FANCA,None,6
11099,FANCA,!FANCG,5
11100,FANCA,!GRIN2A,4
11101,FANCA,!IL7R,4
11102,FANCA,!ATR,6
11103,FANCA,!FANCE,6
11104,FANCA,!BCOR,6
11105,FANCA,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,6
11106,FANCA,!DAXX,6
11107,FANCA,!INPP5D,6
11108,FANCA,!PTCH1,5
11109,FANCA,!SDHA,6
11110,FANCA,!TFC3,6
11111,FANCA,!TNFRSF11A,5
11112,FANCA,!BIRC3,6
11113,FANCA,!BRIP1,6
11114,FANCA,!CHEK2,6
11115,FANCA,!CHEK219,6
11116,FANCA,!MAP3K1,6
11117,FANCA,!MKI67,5
11118,FANCA,!MRE11A,6
11119,FANCA,!RPTOR,6
11120,FANCA,!MSH3,6
11121,FANCA,!SDHC,6
11122,FANCA,!SRC,6
11123,FANCA,!MDM2,6
11124,FANCA,!TOP1,6
11125,FANCA,!JUN,6
11126,FANCA,!MDM4,6
11127,FANCA,!FRS2,6
11128,FANCA,!FRS220,6
11129,FANCA,!HDAC4,6
11130,FANCA,!AKT1,6
11131,FANCA,!JAK1,6
11132,FANCA,!MAFB,6
11133,FANCA,!NCSTN,6
11134,FANCA,!TGFBR2,6
11135,FANCA,!ETV6,6
11136,FANCA,!ETV621,6
11137,FANCA,!IDH2,6
11138,FANCA,!MYCN,6
11139,FANCA,!SMARCB1,6
11140,FANCA,!STAG2,6
11141,FANCA,!NOTCH1,6
11142,FANCA,!RAD50,6
11143,FANCA,!RELN,5
11144,FANCA,!ARAF,6
11145,FANCA,!EZH2,6
11146,FANCA,!NCOR2,4
11147,FANCA,!CSF1R,6
11148,FANCA,!MYD88,6
11149,FANCA,!P2RY8,6
11150,FANCA,!TAF1,6
11151,FANCA,!CDKN2C,5
11152,FANCA,!CIC,6
11153,FANCA,!FAF1,4
11154,FANCA,!IKBKE,6
11155,FANCA,!BCORL1,6
11156,FANCA,!KLHL6,6
11157,FANCA,!PDGFRA,6
11158,FANCA,!STAT6,5
11159,FANCA,!CD36,5
11160,FANCA,!AXIN1,6
11161,FANCA,!AXIN122,6
11162,FANCA,!PC,6
11163,FANCA,!MALT1,6
11164,FANCA,!MALT123,6
11165,FANCA,!ARID2,5
11166,FANCA,!CDK8,5
11167,FANCA,!CPS1,5
11168,FANCA,!ERBB3,5
11169,FANCA,!MPL,5
11170,FANCA,!PCBP1,5
11171,FANCA,!XBP1,5
11172,FANCA,!MUTYH,6
11173,FANCA,!HIST1H2BK,6
11174,FANCA,!MAPK1,6
11175,FANCA,!MAPK124,6
11176,FANCA,!BRSK1,6
11177,FANCA,!CRLF2,6
11178,FANCA,!EP300,6
11179,FANCA,!TYK2,6
11180,FANCA,!ZNF703,6
11181,FANCA,!ZNF70325,6
11182,FANCA,!FGF10,6
11183,FANCA,!FGF1026,5
11184,FANCA,!CUX1,5
11185,FANCA,!HIST1H1C,5
11186,FANCA,!PDCD1LG2,5
11187,FANCA,!ROS1,5
11188,FANCA,!TSC1,5
11189,FANCA,!MLH1,6
11190,FANCA,!ZRSR2,5
11191,FANCA,!CXCR4,5
11192,FANCA,!EBF1,5
11193,FANCA,!EPHA5,5
11194,FANCA,!SOX10,5
11195,FANCA,!SPEN,6
11196,FANCA,!AKT2,6
11197,FANCA,!AKT3,6
11198,FANCA,!CD79A,6
11199,FANCA,!GTSE1,6
11200,FANCA,!IGF1R,6
11201,FANCA,!MLL,6
11202,FANCA,!SMARCA1,6
11203,FANCA,!BCL6,5
11204,FANCA,!CD22,5
11205,FANCA,!HDAC7,5
11206,FANCA,!JAK2,5
11207,FANCA,!JAK3,5
11208,FANCA,!TCF3,5
11209,FANCA,!ABL1,6
11210,FANCA,!FGFR1,6
11211,FANCA,!FLT4,6
11212,FANCA,!INPP4B,6
11213,FANCA,!MET,6
11214,FANCA,!MET27,6
11215,FANCA,!FGF3,6
11216,FANCA,!FOXO1,6
11217,FANCA,!POT1,6
11218,FANCA,!RAD21,6
11219,FANCA,!SERP2,6
11220,FANCA,!SF3B1,6
11221,FANCA,!SMC1A,6
11222,FANCA,!MAGED1,6
11223,FANCA,!LRRK2,6
11224,FANCA,!TSHR,6
11225,FANCA,!EMSY,6
11226,FANCA,!CTNNA1,6
11227,FANCA,!EED,6
11228,FANCA,!EPHB1,6
11229,FANCA,!MIB1,6
11230,FANCA,!TUSC3,6
11231,FANCA,!MYC,6
11232,FANCA,!BRAF,6
11233,FANCA,!KMT2C,6
11234,FANCA,!NSD1,6
11235,FANCA,!SMO,6
11236,FANCA,!STAT4,6
11237,FANCA,!ALK,6
11238,FANCA,!DTX1,6
11239,FANCA,!BCL7A,6
11240,FANCA,!ECT2L,6
11241,FANCA,!FLT1,6
11242,FANCA,!FOXO3,6
11243,FANCA,!JAZF1,6
11244,FANCA,!KDM6A,6
11245,FANCA,!PBRM1,6
11246,FANCA,!PBRM128,6
11247,FANCA,!FANCF,6
11248,FANCA,!SETBP1,6
11249,FANCA,!CDKN1B,6
11250,FANCA,!APC,6
11251,FANCA,!PTPN2,6
11252,FANCA,!RET,6
11253,FANCA,!DUSP2,6
11254,FANCA,!ESR1,6
11255,FANCA,!KDM2B,6
11256,FANCA,!PDCD1,6
11257,GRIN2A,None,3
11258,GRIN2A,!ATR,3
11259,GRIN2A,!FANCE,3
11260,GRIN2A,!BCOR,3
11261,GRIN2A,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,3
11262,GRIN2A,!DAXX,3
11263,GRIN2A,!INPP5D,3
11264,GRIN2A,!PTCH1,3
11265,GRIN2A,!SDHA,3
11266,GRIN2A,!TFC3,3
11267,GRIN2A,!TNFRSF11A,3
11268,GRIN2A,!BIRC3,3
11269,GRIN2A,!BRIP1,3
11270,GRIN2A,!CHEK2,3
11271,GRIN2A,!CHEK219,3
11272,GRIN2A,!MAP3K1,3
11273,GRIN2A,!MRE11A,3
11274,GRIN2A,!RPTOR,3
11275,GRIN2A,!MSH3,3
11276,GRIN2A,!SDHC,3
11277,GRIN2A,!SRC,3
11278,GRIN2A,!MDM2,3
11279,GRIN2A,!TOP1,3
11280,GRIN2A,!JUN,3
11281,GRIN2A,!MDM4,3
11282,GRIN2A,!FRS2,3
11283,GRIN2A,!FRS220,3
11284,GRIN2A,!HDAC4,3
11285,GRIN2A,!AKT1,3
11286,GRIN2A,!JAK1,3
11287,GRIN2A,!MAFB,3
11288,GRIN2A,!NCSTN,3
11289,GRIN2A,!TGFBR2,3
11290,GRIN2A,!ETV6,3
11291,GRIN2A,!ETV621,3
11292,GRIN2A,!IDH2,3
11293,GRIN2A,!MYCN,3
11294,GRIN2A,!SMARCB1,3
11295,GRIN2A,!STAG2,3
11296,GRIN2A,!NOTCH1,3
11297,GRIN2A,!RAD50,3
11298,GRIN2A,!RELN,3
11299,GRIN2A,!ARAF,3
11300,GRIN2A,!EZH2,3
11301,GRIN2A,!CSF1R,3
11302,GRIN2A,!MYD88,3
11303,GRIN2A,!P2RY8,3
11304,GRIN2A,!TAF1,3
11305,GRIN2A,!BCORL1,3
11306,GRIN2A,!AXIN1,3
11307,GRIN2A,!AXIN122,3
11308,GRIN2A,!PC,3
11309,GRIN2A,!MALT1,3
11310,GRIN2A,!MALT123,3
11311,GRIN2A,!MUTYH,3
11312,GRIN2A,!HIST1H2BK,3
11313,GRIN2A,!MAPK1,3
11314,GRIN2A,!MAPK124,3
11315,GRIN2A,!BRSK1,3
11316,GRIN2A,!CRLF2,3
11317,GRIN2A,!EP300,3
11318,GRIN2A,!TYK2,3
11319,GRIN2A,!ZNF703,3
11320,GRIN2A,!ZNF70325,3
11321,GRIN2A,!FGF10,3
11322,GRIN2A,!FGF1026,3
11323,GRIN2A,!CUX1,3
11324,GRIN2A,!HIST1H1C,3
11325,GRIN2A,!PDCD1LG2,3
11326,GRIN2A,!ROS1,3
11327,GRIN2A,!TSC1,3
11328,GRIN2A,!MLH1,3
11329,GRIN2A,!ZRSR2,3
11330,GRIN2A,!CXCR4,3
11331,GRIN2A,!EBF1,3
11332,GRIN2A,!EPHA5,3
11333,GRIN2A,!SOX10,3
11334,GRIN2A,!SPEN,3
11335,GRIN2A,!AKT2,3
11336,GRIN2A,!AKT3,3
11337,GRIN2A,!CD79A,3
11338,GRIN2A,!GTSE1,3
11339,GRIN2A,!IGF1R,3
11340,GRIN2A,!MLL,3
11341,GRIN2A,!SMARCA1,3
11342,GRIN2A,!BCL6,3
11343,GRIN2A,!CD22,3
11344,GRIN2A,!HDAC7,3
11345,GRIN2A,!JAK2,3
11346,GRIN2A,!JAK3,3
11347,GRIN2A,!TCF3,3
11348,GRIN2A,!ABL1,3
11349,GRIN2A,!FGFR1,3
11350,GRIN2A,!FLT4,3
11351,GRIN2A,!INPP4B,3
11352,GRIN2A,!MET,3
11353,GRIN2A,!MET27,3
11354,GRIN2A,!FGF3,3
11355,GRIN2A,!FOXO1,3
11356,GRIN2A,!POT1,3
11357,GRIN2A,!RAD21,3
11358,GRIN2A,!SERP2,3
11359,GRIN2A,!SF3B1,3
11360,GRIN2A,!SMC1A,3
11361,GRIN2A,!MAGED1,3
11362,GRIN2A,!LRRK2,3
11363,GRIN2A,!TSHR,3
11364,GRIN2A,!EMSY,3
11365,GRIN2A,!CTNNA1,3
11366,GRIN2A,!EED,3
11367,GRIN2A,!EPHB1,3
11368,GRIN2A,!MIB1,3
11369,GRIN2A,!TUSC3,3
11370,GRIN2A,!MYC,3
11371,GRIN2A,!BRAF,3
11372,GRIN2A,!KMT2C,3
11373,GRIN2A,!NSD1,3
11374,GRIN2A,!SMO,3
11375,GRIN2A,!STAT4,3
11376,GRIN2A,!ALK,3
11377,GRIN2A,!DTX1,3
11378,GRIN2A,!BCL7A,3
11379,GRIN2A,!ECT2L,3
11380,GRIN2A,!FLT1,3
11381,GRIN2A,!FOXO3,3
11382,GRIN2A,!JAZF1,3
11383,GRIN2A,!KDM6A,3
11384,GRIN2A,!PBRM1,3
11385,GRIN2A,!PBRM128,3
11386,GRIN2A,!FANCF,3
11387,GRIN2A,!SETBP1,3
11388,GRIN2A,!CDKN1B,3
11389,GRIN2A,!APC,3
11390,GRIN2A,!PTPN2,3
11391,GRIN2A,!RET,3
11392,GRIN2A,!DUSP2,3
11393,GRIN2A,!ESR1,3
11394,GRIN2A,!KDM2B,3
11395,GRIN2A,!PDCD1,3
11396,ATR,None,3
11397,ATR,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,3
11398,ATR,!BIRC3,3
11399,ATR,!BRIP1,3
11400,ATR,!CHEK2,3
11401,ATR,!CHEK219,3
11402,ATR,!MAP3K1,3
11403,ATR,!MSH3,3
11404,ATR,!SDHC,3
11405,ATR,!SRC,3
11406,ATR,!MDM2,3
11407,ATR,!TOP1,3
11408,ATR,!JUN,3
11409,ATR,!MDM4,3
11410,ATR,!FRS2,3
11411,ATR,!FRS220,3
11412,ATR,!HDAC4,3
11413,ATR,!AKT1,3
11414,ATR,!JAK1,3
11415,ATR,!MAFB,3
11416,ATR,!NCSTN,3
11417,ATR,!TGFBR2,3
11418,ATR,!ETV6,3
11419,ATR,!ETV621,3
11420,ATR,!IDH2,3
11421,ATR,!MYCN,3
11422,ATR,!SMARCB1,3
11423,ATR,!STAG2,3
11424,ATR,!NOTCH1,3
11425,ATR,!RELN,3
11426,ATR,!ARAF,3
11427,ATR,!EZH2,3
11428,ATR,!NCOR2,3
11429,ATR,!CSF1R,3
11430,ATR,!MYD88,3
11431,ATR,!P2RY8,3
11432,ATR,!TAF1,3
11433,ATR,!CDKN2C,3
11434,ATR,!CIC,3
11435,ATR,!FAF1,3
11436,ATR,!IKBKE,3
11437,ATR,!BCORL1,3
11438,ATR,!KLHL6,3
11439,ATR,!PDGFRA,3
11440,ATR,!STAT6,3
11441,ATR,!AXIN1,3
11442,ATR,!AXIN122,3
11443,ATR,!PC,3
11444,ATR,!MALT1,3
11445,ATR,!MALT123,3
11446,ATR,!ARID2,3
11447,ATR,!CDK8,3
11448,ATR,!CPS1,3
11449,ATR,!ERBB3,3
11450,ATR,!MPL,3
11451,ATR,!PCBP1,3
11452,ATR,!XBP1,3
11453,ATR,!MUTYH,3
11454,ATR,!HIST1H2BK,3
11455,ATR,!MAPK1,3
11456,ATR,!MAPK124,3
11457,ATR,!BRSK1,3
11458,ATR,!CRLF2,3
11459,ATR,!EP300,3
11460,ATR,!TYK2,3
11461,ATR,!ZNF703,3
11462,ATR,!ZNF70325,3
11463,ATR,!FGF10,3
11464,ATR,!FGF1026,3
11465,ATR,!CUX1,3
11466,ATR,!HIST1H1C,3
11467,ATR,!PDCD1LG2,3
11468,ATR,!ROS1,3
11469,ATR,!ZRSR2,3
11470,ATR,!CXCR4,3
11471,ATR,!EBF1,3
11472,ATR,!EPHA5,3
11473,ATR,!SOX10,3
11474,ATR,!SPEN,3
11475,ATR,!AKT2,3
11476,ATR,!AKT3,3
11477,ATR,!CD79A,3
11478,ATR,!GTSE1,3
11479,ATR,!IGF1R,3
11480,ATR,!MLL,3
11481,ATR,!SMARCA1,3
11482,ATR,!BCL6,3
11483,ATR,!CD22,3
11484,ATR,!HDAC7,3
11485,ATR,!JAK3,3
11486,ATR,!ABL1,3
11487,ATR,!FGFR1,3
11488,ATR,!FLT4,3
11489,ATR,!INPP4B,3
11490,ATR,!MET,3
11491,ATR,!MET27,3
11492,ATR,!FGF3,3
11493,ATR,!FOXO1,3
11494,ATR,!POT1,3
11495,ATR,!RAD21,3
11496,ATR,!SERP2,3
11497,ATR,!SF3B1,3
11498,ATR,!SMC1A,3
11499,ATR,!MAGED1,3
11500,ATR,!LRRK2,3
11501,ATR,!TSHR,3
11502,ATR,!EMSY,3
11503,ATR,!CTNNA1,3
11504,ATR,!EED,3
11505,ATR,!EPHB1,3
11506,ATR,!MIB1,3
11507,ATR,!TUSC3,3
11508,ATR,!MYC,3
11509,ATR,!BRAF,3
11510,ATR,!KMT2C,3
11511,ATR,!NSD1,3
11512,ATR,!SMO,3
11513,ATR,!STAT4,3
11514,ATR,!ALK,3
11515,ATR,!DTX1,3
11516,ATR,!BCL7A,3
11517,ATR,!ECT2L,3
11518,ATR,!FLT1,3
11519,ATR,!FOXO3,3
11520,ATR,!JAZF1,3
11521,ATR,!KDM6A,3
11522,ATR,!PBRM1,3
11523,ATR,!PBRM128,3
11524,ATR,!SETBP1,3
11525,ATR,!CDKN1B,3
11526,ATR,!PTPN2,3
11527,ATR,!RET,3
11528,ATR,!DUSP2,3
11529,ATR,!ESR1,3
11530,ATR,!KDM2B,3
11531,ATR,!PDCD1,3
11532,PTCH1,None,4
11533,PTCH1,!SDHA,3
11534,PTCH1,!TFC3,3
11535,PTCH1,!BIRC3,4
11536,PTCH1,!BRIP1,4
11537,PTCH1,!CHEK2,4
11538,PTCH1,!CHEK219,4
11539,PTCH1,!MAP3K1,4
11540,PTCH1,!MKI67,4
11541,PTCH1,!MRE11A,4
11542,PTCH1,!RPTOR,4
11543,PTCH1,!MSH3,3
11544,PTCH1,!SDHC,4
11545,PTCH1,!SRC,4
11546,PTCH1,!MDM2,4
11547,PTCH1,!TOP1,4
11548,PTCH1,!JUN,4
11549,PTCH1,!MDM4,4
11550,PTCH1,!FRS2,4
11551,PTCH1,!FRS220,4
11552,PTCH1,!HDAC4,4
11553,PTCH1,!AKT1,4
11554,PTCH1,!JAK1,4
11555,PTCH1,!MAFB,4
11556,PTCH1,!NCSTN,4
11557,PTCH1,!TGFBR2,4
11558,PTCH1,!ETV6,4
11559,PTCH1,!ETV621,4
11560,PTCH1,!IDH2,4
11561,PTCH1,!MYCN,4
11562,PTCH1,!SMARCB1,4
11563,PTCH1,!STAG2,4
11564,PTCH1,!NOTCH1,4
11565,PTCH1,!RAD50,4
11566,PTCH1,!RELN,3
11567,PTCH1,!ARAF,4
11568,PTCH1,!EZH2,4
11569,PTCH1,!NCOR2,3
11570,PTCH1,!MYD88,4
11571,PTCH1,!P2RY8,4
11572,PTCH1,!TAF1,4
11573,PTCH1,!CDKN2C,4
11574,PTCH1,!CIC,4
11575,PTCH1,!FAF1,4
11576,PTCH1,!IKBKE,4
11577,PTCH1,!BCORL1,4
11578,PTCH1,!KLHL6,4
11579,PTCH1,!PDGFRA,4
11580,PTCH1,!STAT6,4
11581,PTCH1,!CD36,3
11582,PTCH1,!AXIN1,4
11583,PTCH1,!PC,3
11584,PTCH1,!MALT1,4
11585,PTCH1,!MALT123,4
11586,PTCH1,!ARID2,4
11587,PTCH1,!CDK8,4
11588,PTCH1,!CPS1,4
11589,PTCH1,!ERBB3,4
11590,PTCH1,!MPL,4
11591,PTCH1,!PCBP1,4
11592,PTCH1,!XBP1,4
11593,PTCH1,!MUTYH,4
11594,PTCH1,!HIST1H2BK,4
11595,PTCH1,!MAPK1,4
11596,PTCH1,!MAPK124,4
11597,PTCH1,!BRSK1,4
11598,PTCH1,!CRLF2,4
11599,PTCH1,!EP300,4
11600,PTCH1,!TYK2,4
11601,PTCH1,!ZNF703,4
11602,PTCH1,!ZNF70325,4
11603,PTCH1,!FGF10,4
11604,PTCH1,!FGF1026,3
11605,PTCH1,!CUX1,3
11606,PTCH1,!HIST1H1C,3
11607,PTCH1,!PDCD1LG2,3
11608,PTCH1,!ROS1,3
11609,PTCH1,!TSC1,3
11610,PTCH1,!MLH1,4
11611,PTCH1,!ZRSR2,3
11612,PTCH1,!CXCR4,4
11613,PTCH1,!EBF1,4
11614,PTCH1,!EPHA5,4
11615,PTCH1,!SOX10,4
11616,PTCH1,!SPEN,4
