,geneA,geneB,number of patients
894,ATRX,!GATA2,5
895,ATRX,!MAP3K6,4
896,ATRX,!SOX2,5
897,ATRX,!TLL2,5
898,ATRX,!CSF3R,5
899,ATRX,!CTCF,5
900,ATRX,!DNM2,5
901,ATRX,!ERBB4,5
902,ATRX,!HNF1A,5
903,ATRX,!HSP90AA1,5
904,ATRX,!NKX2-1,4
905,ATRX,!NUP93,4
906,ATRX,!CDKN2B,5
907,ATRX,!DOT1L,5
908,ATRX,!FANCC,5
909,ATRX,!FBXW7,5
910,ATRX,!MTOR,4
911,ATRX,!NTRK1,5
912,ATRX,!PRKDC,5
913,ATRX,!STAT5B,5
914,ATRX,!CARD11,5
915,ATRX,!EPHA3,5
916,ATRX,!FANCA,4
917,ATRX,!FANCG,5
918,ATRX,!GRIN2A,5
919,ATRX,!IL7R,5
920,ATRX,!ATR,5
921,ATRX,!FANCE,5
922,ATRX,!BCOR,5
923,ATRX,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,5
924,ATRX,!DAXX,5
925,ATRX,!INPP5D,5
926,ATRX,!PTCH1,5
927,ATRX,!SDHA,5
928,ATRX,!TFC3,5
929,ATRX,!TNFRSF11A,5
930,ATRX,!BIRC3,5
931,ATRX,!BRIP1,5
932,ATRX,!CHEK2,5
933,ATRX,!CHEK219,5
934,ATRX,!MAP3K1,5
935,ATRX,!MKI67,4
936,ATRX,!MRE11A,5
937,ATRX,!RPTOR,5
938,ATRX,!MSH3,5
939,ATRX,!SDHC,5
940,ATRX,!SRC,5
941,ATRX,!MDM2,5
942,ATRX,!TOP1,5
943,ATRX,!JUN,5
944,ATRX,!MDM4,5
945,ATRX,!FRS2,5
946,ATRX,!FRS220,5
947,ATRX,!HDAC4,5
948,ATRX,!AKT1,5
949,ATRX,!JAK1,5
950,ATRX,!MAFB,5
951,ATRX,!NCSTN,5
952,ATRX,!TGFBR2,5
953,ATRX,!ETV6,5
954,ATRX,!ETV621,5
955,ATRX,!IDH2,5
956,ATRX,!MYCN,5
957,ATRX,!SMARCB1,5
958,ATRX,!STAG2,5
959,ATRX,!NOTCH1,5
960,ATRX,!RAD50,5
961,ATRX,!RELN,5
962,ATRX,!ARAF,5
963,ATRX,!EZH2,5
964,ATRX,!NCOR2,5
965,ATRX,!CSF1R,4
966,ATRX,!MYD88,4
967,ATRX,!P2RY8,4
968,ATRX,!TAF1,4
969,ATRX,!CDKN2C,5
970,ATRX,!CIC,5
971,ATRX,!FAF1,4
972,ATRX,!IKBKE,5
973,ATRX,!BCORL1,5
974,ATRX,!KLHL6,5
975,ATRX,!PDGFRA,5
976,ATRX,!STAT6,5
977,ATRX,!CD36,5
978,ATRX,!AXIN1,5
979,ATRX,!AXIN122,5
980,ATRX,!PC,5
981,ATRX,!MALT1,5
982,ATRX,!MALT123,5
983,ATRX,!ARID2,5
984,ATRX,!CDK8,5
985,ATRX,!CPS1,5
986,ATRX,!ERBB3,5
987,ATRX,!MPL,5
988,ATRX,!PCBP1,5
989,ATRX,!XBP1,5
990,ATRX,!MUTYH,3
991,ATRX,!HIST1H2BK,5
992,ATRX,!MAPK1,5
993,ATRX,!MAPK124,5
994,ATRX,!BRSK1,5
995,ATRX,!CRLF2,5
996,ATRX,!EP300,5
997,ATRX,!TYK2,5
998,ATRX,!ZNF703,5
999,ATRX,!ZNF70325,5
1000,ATRX,!FGF10,5
1001,ATRX,!FGF1026,5
1002,ATRX,!CUX1,5
1003,ATRX,!HIST1H1C,5
1004,ATRX,!PDCD1LG2,5
1005,ATRX,!ROS1,5
1006,ATRX,!TSC1,5
1007,ATRX,!MLH1,5
1008,ATRX,!ZRSR2,5
1009,ATRX,!CXCR4,5
1010,ATRX,!EBF1,4
1011,ATRX,!EPHA5,5
1012,ATRX,!SOX10,5
1013,ATRX,!SPEN,4
1014,ATRX,!AKT2,5
1015,ATRX,!AKT3,4
1016,ATRX,!CD79A,5
1017,ATRX,!GTSE1,4
1018,ATRX,!IGF1R,5
1019,ATRX,!MLL,5
1020,ATRX,!SMARCA1,5
1021,ATRX,!BCL6,4
1022,ATRX,!CD22,4
1023,ATRX,!HDAC7,4
1024,ATRX,!JAK2,4
1025,ATRX,!JAK3,4
1026,ATRX,!TCF3,4
1027,ATRX,!ABL1,5
1028,ATRX,!FGFR1,5
1029,ATRX,!FLT4,5
1030,ATRX,!INPP4B,5
1031,ATRX,!MET,5
1032,ATRX,!MET27,4
1033,ATRX,!FGF3,4
1034,ATRX,!FOXO1,4
1035,ATRX,!POT1,4
1036,ATRX,!RAD21,4
1037,ATRX,!SERP2,4
1038,ATRX,!SF3B1,4
1039,ATRX,!SMC1A,4
1040,ATRX,!MAGED1,5
1041,ATRX,!LRRK2,5
1042,ATRX,!TSHR,5
1043,ATRX,!EMSY,5
1044,ATRX,!CTNNA1,5
1045,ATRX,!EED,5
1046,ATRX,!EPHB1,5
1047,ATRX,!MIB1,5
1048,ATRX,!TUSC3,5
1049,ATRX,!MYC,5
1050,ATRX,!BRAF,5
1051,ATRX,!KMT2C,5
1052,ATRX,!NSD1,5
1053,ATRX,!SMO,5
1054,ATRX,!STAT4,5
1055,ATRX,!ALK,5
1056,ATRX,!DTX1,5
1057,ATRX,!BCL7A,5
1058,ATRX,!ECT2L,5
1059,ATRX,!FLT1,5
1060,ATRX,!FOXO3,5
1061,ATRX,!JAZF1,5
1062,ATRX,!KDM6A,5
1063,ATRX,!PBRM1,5
1064,ATRX,!PBRM128,5
1065,ATRX,!FANCF,5
1066,ATRX,!SETBP1,4
1067,ATRX,!CDKN1B,5
1068,ATRX,!APC,5
1069,ATRX,!PTPN2,5
1070,ATRX,!RET,5
1071,ATRX,!DUSP2,5
1072,ATRX,!ESR1,5
1073,ATRX,!KDM2B,5
1074,ATRX,!PDCD1,5
1075,PTEN,None,3
1076,PTEN,!CKS1B,3
1077,PTEN,!CAD,3
1078,PTEN,!FAS,3
1079,PTEN,!CRKL,3
1080,PTEN,!MCL1,3
1081,PTEN,!FGF14,3
1082,PTEN,!FGF1412,3
1083,PTEN,!TBL1XR1,3
1084,PTEN,!CCNE1 ,3
1085,PTEN,!MYST3 ,3
1086,PTEN,!IRS2 ,3
1087,PTEN,!MSH2,3
1088,PTEN,!PTPRO,3
1089,PTEN,!KDR ,3
1090,PTEN,!KIT ,3
1091,PTEN,!NF1 ,3
1092,PTEN,!CDKN2A,3
1093,PTEN,!FHIT,3
1094,PTEN,!CREBBP,3
1095,PTEN,!AURKB ,3
1096,PTEN,!BCL2,3
1097,PTEN,!BCL2L2 ,3
1098,PTEN,!KDM5A14,3
1099,PTEN,!DNMT3A,3
1100,PTEN,!ARID1A,3
1101,PTEN,!BTK,3
1102,PTEN,!CREBBP15,3
1103,PTEN,!DDR2,3
1104,PTEN,!FLCN,3
1105,PTEN,!FLT316,3
1106,PTEN,!GATA3,3
1107,PTEN,!GNAS17,3
1108,PTEN,!LRP1B,3
1109,PTEN,!LRP1B18,3
1110,PTEN,!MAP2K4,3
1111,PTEN,!NF1,3
1112,PTEN,!NOD1,3
1113,PTEN,!NOTCH2,3
1114,PTEN,!PDGFRB,3
1115,PTEN,!SETD2,3
1116,PTEN,!TSC2,3
1117,PTEN,!ASMTL,3
1118,PTEN,!CDK12,3
1119,PTEN,!CIITA,3
1120,PTEN,!ETS1,3
1121,PTEN,!HIST1H1D,3
1122,PTEN,!IKZF2,3
1123,PTEN,!IDH1,3
1124,PTEN,!IRF4,3
1125,PTEN,!MAP2K1,3
1126,PTEN,!MSH6,3
1127,PTEN,!PIK3CG,3
1128,PTEN,!ARHGAP26,3
1129,PTEN,!ATM,3
1130,PTEN,!CD274,3
1131,PTEN,!EXOSC6,3
1132,PTEN,!MYO18A,3
1133,PTEN,!PRSS8,3
1134,PTEN,!TNFRSF17,3
1135,PTEN,!WDR90,3
1136,PTEN,!GATA2,3
1137,PTEN,!MAP3K6,3
1138,PTEN,!SOX2,3
1139,PTEN,!TLL2,3
1140,PTEN,!HSP90AA1,3
1141,PTEN,!CDKN2B,3
1142,PTEN,!DOT1L,3
1143,PTEN,!FANCC,3
1144,PTEN,!FBXW7,3
1145,PTEN,!MTOR,3
1146,PTEN,!NTRK1,3
1147,PTEN,!PRKDC,3
1148,PTEN,!STAT5B,3
1149,PTEN,!CARD11,3
1150,PTEN,!EPHA3,3
1151,PTEN,!FANCG,3
1152,PTEN,!GRIN2A,3
1153,PTEN,!ATR,3
1154,PTEN,!FANCE,3
1155,PTEN,!BCOR,3
1156,PTEN,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,3
1157,PTEN,!DAXX,3
1158,PTEN,!INPP5D,3
1159,PTEN,!SDHA,3
1160,PTEN,!TFC3,3
1161,PTEN,!BIRC3,3
1162,PTEN,!BRIP1,3
1163,PTEN,!CHEK2,3
1164,PTEN,!CHEK219,3
1165,PTEN,!MAP3K1,3
1166,PTEN,!MKI67,3
1167,PTEN,!MRE11A,3
1168,PTEN,!RPTOR,3
1169,PTEN,!MSH3,3
1170,PTEN,!SDHC,3
1171,PTEN,!SRC,3
1172,PTEN,!MDM2,3
1173,PTEN,!TOP1,3
1174,PTEN,!JUN,3
1175,PTEN,!MDM4,3
1176,PTEN,!FRS2,3
1177,PTEN,!FRS220,3
1178,PTEN,!HDAC4,3
1179,PTEN,!AKT1,3
1180,PTEN,!JAK1,3
1181,PTEN,!MAFB,3
1182,PTEN,!NCSTN,3
1183,PTEN,!TGFBR2,3
1184,PTEN,!ETV6,3
1185,PTEN,!ETV621,3
1186,PTEN,!IDH2,3
1187,PTEN,!MYCN,3
1188,PTEN,!SMARCB1,3
1189,PTEN,!STAG2,3
1190,PTEN,!NOTCH1,3
1191,PTEN,!RAD50,3
1192,PTEN,!ARAF,3
1193,PTEN,!EZH2,3
1194,PTEN,!NCOR2,3
1195,PTEN,!CSF1R,3
1196,PTEN,!MYD88,3
1197,PTEN,!P2RY8,3
1198,PTEN,!TAF1,3
1199,PTEN,!CDKN2C,3
1200,PTEN,!CIC,3
1201,PTEN,!FAF1,3
1202,PTEN,!IKBKE,3
1203,PTEN,!BCORL1,3
1204,PTEN,!KLHL6,3
1205,PTEN,!PDGFRA,3
1206,PTEN,!STAT6,3
1207,PTEN,!CD36,3
1208,PTEN,!AXIN1,3
1209,PTEN,!AXIN122,3
1210,PTEN,!PC,3
1211,PTEN,!MALT1,3
1212,PTEN,!MALT123,3
1213,PTEN,!ARID2,3
1214,PTEN,!CDK8,3
1215,PTEN,!CPS1,3
1216,PTEN,!ERBB3,3
1217,PTEN,!MPL,3
1218,PTEN,!PCBP1,3
1219,PTEN,!XBP1,3
1220,PTEN,!MUTYH,3
1221,PTEN,!HIST1H2BK,3
1222,PTEN,!MAPK1,3
1223,PTEN,!MAPK124,3
1224,PTEN,!BRSK1,3
1225,PTEN,!CRLF2,3
1226,PTEN,!EP300,3
1227,PTEN,!TYK2,3
1228,PTEN,!ZNF703,3
1229,PTEN,!ZNF70325,3
1230,PTEN,!FGF10,3
1231,PTEN,!MLH1,3
1232,PTEN,!CXCR4,3
1233,PTEN,!EBF1,3
1234,PTEN,!EPHA5,3
1235,PTEN,!SOX10,3
1236,PTEN,!SPEN,3
1237,PTEN,!AKT2,3
1238,PTEN,!AKT3,3
1239,PTEN,!CD79A,3
1240,PTEN,!IGF1R,3
1241,PTEN,!MLL,3
1242,PTEN,!SMARCA1,3
1243,PTEN,!BCL6,3
1244,PTEN,!CD22,3
1245,PTEN,!HDAC7,3
1246,PTEN,!JAK2,3
1247,PTEN,!JAK3,3
1248,PTEN,!TCF3,3
1249,PTEN,!ABL1,3
1250,PTEN,!FGFR1,3
1251,PTEN,!FLT4,3
1252,PTEN,!INPP4B,3
1253,PTEN,!MET,3
1254,PTEN,!MET27,3
1255,PTEN,!FGF3,3
1256,PTEN,!FOXO1,3
1257,PTEN,!POT1,3
1258,PTEN,!RAD21,3
1259,PTEN,!SERP2,3
1260,PTEN,!SF3B1,3
1261,PTEN,!SMC1A,3
1262,PTEN,!MAGED1,3
1263,PTEN,!LRRK2,3
1264,PTEN,!TSHR,3
1265,PTEN,!EMSY,3
1266,PTEN,!CTNNA1,3
1267,PTEN,!EED,3
1268,PTEN,!EPHB1,3
1269,PTEN,!MIB1,3
1270,PTEN,!TUSC3,3
1271,PTEN,!MYC,3
1272,PTEN,!BRAF,3
1273,PTEN,!KMT2C,3
1274,PTEN,!NSD1,3
1275,PTEN,!SMO,3
1276,PTEN,!STAT4,3
1277,PTEN,!ALK,3
1278,PTEN,!DTX1,3
1279,PTEN,!BCL7A,3
1280,PTEN,!ECT2L,3
1281,PTEN,!FLT1,3
1282,PTEN,!FOXO3,3
1283,PTEN,!JAZF1,3
1284,PTEN,!KDM6A,3
1285,PTEN,!PBRM1,3
1286,PTEN,!PBRM128,3
1287,PTEN,!FANCF,3
1288,PTEN,!CDKN1B,3
1289,PTEN,!APC,3
1290,PTEN,!PTPN2,3
1291,PTEN,!RET,3
1292,PTEN,!DUSP2,3
1293,PTEN,!ESR1,3
1294,PTEN,!KDM2B,3
1295,PTEN,!PDCD1,3
1296,FLCN,None,3
1297,FLCN,!FLT316,3
1298,FLCN,!GATA3,3
1299,FLCN,!GNAS17,3
1300,FLCN,!LRP1B,3
1301,FLCN,!LRP1B18,3
1302,FLCN,!MLL3,3
1303,FLCN,!NF1,3
1304,FLCN,!SETD2,3
1305,FLCN,!TSC2,3
1306,FLCN,!ASMTL,3
1307,FLCN,!CDK12,3
1308,FLCN,!CIITA,3
1309,FLCN,!ETS1,3
1310,FLCN,!HIST1H1D,3
1311,FLCN,!IKZF2,3
1312,FLCN,!IDH1,3
1313,FLCN,!IRF4,3
1314,FLCN,!MAP2K1,3
1315,FLCN,!MSH6,3
1316,FLCN,!SUFU,3
1317,FLCN,!AR,3
1318,FLCN,!PIK3CG,3
1319,FLCN,!ARHGAP26,3
1320,FLCN,!ATM,3
1321,FLCN,!CD274,3
1322,FLCN,!EXOSC6,3
1323,FLCN,!MYO18A,3
1324,FLCN,!PRSS8,3
1325,FLCN,!TNFRSF17,3
1326,FLCN,!WDR90,3
1327,FLCN,!SOX2,3
1328,FLCN,!TLL2,3
1329,FLCN,!CSF3R,3
1330,FLCN,!CTCF,3
1331,FLCN,!DNM2,3
1332,FLCN,!ERBB4,3
1333,FLCN,!HNF1A,3
1334,FLCN,!HSP90AA1,3
1335,FLCN,!NKX2-1,3
1336,FLCN,!CDKN2B,3
1337,FLCN,!FANCC,3
1338,FLCN,!FBXW7,3
1339,FLCN,!MTOR,3
1340,FLCN,!NTRK1,3
1341,FLCN,!PRKDC,3
1342,FLCN,!STAT5B,3
1343,FLCN,!CARD11,3
1344,FLCN,!EPHA3,3
1345,FLCN,!FANCA,3
1346,FLCN,!FANCG,3
1347,FLCN,!GRIN2A,3
1348,FLCN,!IL7R,3
1349,FLCN,!FANCE,3
1350,FLCN,!BCOR,3
1351,FLCN,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,3
1352,FLCN,!DAXX,3
1353,FLCN,!PTCH1,3
1354,FLCN,!SDHA,3
1355,FLCN,!TFC3,3
1356,FLCN,!TNFRSF11A,3
1357,FLCN,!BIRC3,3
1358,FLCN,!BRIP1,3
1359,FLCN,!CHEK2,3
1360,FLCN,!CHEK219,3
1361,FLCN,!MAP3K1,3
1362,FLCN,!MRE11A,3
1363,FLCN,!RPTOR,3
1364,FLCN,!SDHC,3
1365,FLCN,!SRC,3
1366,FLCN,!MDM2,3
1367,FLCN,!TOP1,3
1368,FLCN,!JUN,3
1369,FLCN,!MDM4,3
1370,FLCN,!FRS2,3
1371,FLCN,!FRS220,3
1372,FLCN,!HDAC4,3
1373,FLCN,!AKT1,3
1374,FLCN,!JAK1,3
1375,FLCN,!MAFB,3
1376,FLCN,!NCSTN,3
1377,FLCN,!TGFBR2,3
1378,FLCN,!ETV6,3
1379,FLCN,!ETV621,3
1380,FLCN,!IDH2,3
1381,FLCN,!MYCN,3
1382,FLCN,!SMARCB1,3
1383,FLCN,!STAG2,3
1384,FLCN,!NOTCH1,3
1385,FLCN,!RELN,3
1386,FLCN,!ARAF,3
1387,FLCN,!EZH2,3
1388,FLCN,!NCOR2,3
1389,FLCN,!CDKN2C,3
1390,FLCN,!CIC,3
1391,FLCN,!FAF1,3
1392,FLCN,!IKBKE,3
1393,FLCN,!BCORL1,3
1394,FLCN,!KLHL6,3
1395,FLCN,!PDGFRA,3
1396,FLCN,!STAT6,3
1397,FLCN,!AXIN1,3
1398,FLCN,!AXIN122,3
1399,FLCN,!PC,3
1400,FLCN,!MALT1,3
1401,FLCN,!MALT123,3
1402,FLCN,!ARID2,3
1403,FLCN,!CDK8,3
1404,FLCN,!CPS1,3
1405,FLCN,!ERBB3,3
1406,FLCN,!MPL,3
1407,FLCN,!PCBP1,3
1408,FLCN,!XBP1,3
1409,FLCN,!MUTYH,3
1410,FLCN,!HIST1H2BK,3
1411,FLCN,!MAPK1,3
1412,FLCN,!MAPK124,3
1413,FLCN,!BRSK1,3
1414,FLCN,!CRLF2,3
1415,FLCN,!EP300,3
1416,FLCN,!TYK2,3
1417,FLCN,!ZNF703,3
1418,FLCN,!ZNF70325,3
1419,FLCN,!FGF10,3
1420,FLCN,!FGF1026,3
1421,FLCN,!CUX1,3
1422,FLCN,!HIST1H1C,3
1423,FLCN,!PDCD1LG2,3
1424,FLCN,!ROS1,3
1425,FLCN,!TSC1,3
1426,FLCN,!MLH1,3
1427,FLCN,!ZRSR2,3
1428,FLCN,!CXCR4,3
1429,FLCN,!EBF1,3
1430,FLCN,!EPHA5,3
1431,FLCN,!SOX10,3
1432,FLCN,!SPEN,3
1433,FLCN,!AKT2,3
1434,FLCN,!AKT3,3
1435,FLCN,!CD79A,3
1436,FLCN,!GTSE1,3
1437,FLCN,!IGF1R,3
1438,FLCN,!BCL6,3
1439,FLCN,!CD22,3
1440,FLCN,!HDAC7,3
1441,FLCN,!JAK2,3
1442,FLCN,!JAK3,3
1443,FLCN,!ABL1,3
1444,FLCN,!FGFR1,3
1445,FLCN,!FLT4,3
1446,FLCN,!INPP4B,3
1447,FLCN,!MET,3
1448,FLCN,!MET27,3
1449,FLCN,!FGF3,3
1450,FLCN,!FOXO1,3
1451,FLCN,!POT1,3
1452,FLCN,!RAD21,3
1453,FLCN,!SERP2,3
1454,FLCN,!SF3B1,3
1455,FLCN,!SMC1A,3
1456,FLCN,!MAGED1,3
1457,FLCN,!LRRK2,3
1458,FLCN,!TSHR,3
1459,FLCN,!EMSY,3
1460,FLCN,!CTNNA1,3
1461,FLCN,!EED,3
1462,FLCN,!EPHB1,3
1463,FLCN,!MIB1,3
1464,FLCN,!TUSC3,3
1465,FLCN,!MYC,3
1466,FLCN,!BRAF,3
1467,FLCN,!KMT2C,3
1468,FLCN,!NSD1,3
1469,FLCN,!SMO,3
1470,FLCN,!STAT4,3
1471,FLCN,!ALK,3
1472,FLCN,!DTX1,3
1473,FLCN,!BCL7A,3
1474,FLCN,!ECT2L,3
1475,FLCN,!FLT1,3
1476,FLCN,!FOXO3,3
1477,FLCN,!JAZF1,3
1478,FLCN,!KDM6A,3
1479,FLCN,!PBRM1,3
1480,FLCN,!PBRM128,3
1481,FLCN,!SETBP1,3
1482,FLCN,!CDKN1B,3
1483,FLCN,!APC,3
1484,FLCN,!PTPN2,3
1485,FLCN,!RET,3
1486,FLCN,!DUSP2,3
1487,FLCN,!ESR1,3
1488,FLCN,!KDM2B,3
1489,FLCN,!PDCD1,3
1490,PCLO,None,4
1491,PCLO,!PRSS8,4
1492,PCLO,!TNFRSF17,4
1493,PCLO,!WDR90,4
1494,PCLO,!GATA2,4
1495,PCLO,!MAP3K6,3
1496,PCLO,!SOX2,4
1497,PCLO,!TLL2,4
1498,PCLO,!CSF3R,4
1499,PCLO,!CTCF,4
1500,PCLO,!DNM2,4
1501,PCLO,!ERBB4,4
1502,PCLO,!HNF1A,4
1503,PCLO,!HSP90AA1,4
1504,PCLO,!NKX2-1,4
1505,PCLO,!NUP93,3
1506,PCLO,!CDKN2B,4
1507,PCLO,!DOT1L,4
1508,PCLO,!FANCC,4
1509,PCLO,!FBXW7,4
1510,PCLO,!MTOR,4
1511,PCLO,!NTRK1,4
1512,PCLO,!PRKDC,4
1513,PCLO,!STAT5B,4
1514,PCLO,!CARD11,4
1515,PCLO,!EPHA3,4
1516,PCLO,!FANCG,4
1517,PCLO,!GRIN2A,4
1518,PCLO,!IL7R,3
1519,PCLO,!ATR,4
1520,PCLO,!FANCE,4
1521,PCLO,!BCOR,4
1522,PCLO,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,4
1523,PCLO,!DAXX,4
1524,PCLO,!INPP5D,4
1525,PCLO,!PTCH1,3
1526,PCLO,!SDHA,4
1527,PCLO,!TFC3,4
1528,PCLO,!TNFRSF11A,3
1529,PCLO,!BIRC3,4
1530,PCLO,!BRIP1,4
1531,PCLO,!CHEK2,4
1532,PCLO,!CHEK219,4
1533,PCLO,!MAP3K1,4
1534,PCLO,!MKI67,3
1535,PCLO,!MRE11A,4
1536,PCLO,!RPTOR,4
1537,PCLO,!MSH3,4
1538,PCLO,!SDHC,4
1539,PCLO,!SRC,4
1540,PCLO,!MDM2,4
1541,PCLO,!TOP1,4
1542,PCLO,!JUN,4
1543,PCLO,!MDM4,4
1544,PCLO,!FRS2,4
1545,PCLO,!FRS220,4
1546,PCLO,!HDAC4,4
1547,PCLO,!AKT1,4
1548,PCLO,!JAK1,4
1549,PCLO,!MAFB,4
1550,PCLO,!NCSTN,4
1551,PCLO,!TGFBR2,4
1552,PCLO,!ETV6,4
1553,PCLO,!ETV621,4
1554,PCLO,!IDH2,4
1555,PCLO,!MYCN,4
1556,PCLO,!SMARCB1,4
1557,PCLO,!STAG2,4
1558,PCLO,!NOTCH1,4
1559,PCLO,!RAD50,4
1560,PCLO,!RELN,3
1561,PCLO,!ARAF,4
1562,PCLO,!EZH2,4
1563,PCLO,!NCOR2,4
1564,PCLO,!CSF1R,3
1565,PCLO,!MYD88,3
1566,PCLO,!P2RY8,3
1567,PCLO,!TAF1,3
1568,PCLO,!CDKN2C,4
1569,PCLO,!CIC,4
1570,PCLO,!FAF1,3
1571,PCLO,!IKBKE,4
1572,PCLO,!BCORL1,4
1573,PCLO,!KLHL6,3
1574,PCLO,!PDGFRA,4
1575,PCLO,!STAT6,4
1576,PCLO,!CD36,4
1577,PCLO,!AXIN1,4
1578,PCLO,!AXIN122,4
1579,PCLO,!PC,4
1580,PCLO,!MALT1,4
1581,PCLO,!MALT123,4
1582,PCLO,!ARID2,4
1583,PCLO,!CDK8,4
1584,PCLO,!CPS1,4
1585,PCLO,!ERBB3,4
1586,PCLO,!MPL,4
1587,PCLO,!PCBP1,4
1588,PCLO,!XBP1,4
1589,PCLO,!MUTYH,4
1590,PCLO,!HIST1H2BK,4
1591,PCLO,!MAPK1,4
1592,PCLO,!MAPK124,4
1593,PCLO,!BRSK1,3
1594,PCLO,!CRLF2,3
1595,PCLO,!EP300,3
1596,PCLO,!TYK2,3
1597,PCLO,!ZNF703,4
1598,PCLO,!ZNF70325,3
1599,PCLO,!FGF10,4
1600,PCLO,!FGF1026,3
1601,PCLO,!CUX1,3
1602,PCLO,!HIST1H1C,3
1603,PCLO,!PDCD1LG2,3
1604,PCLO,!ROS1,3
1605,PCLO,!TSC1,3
1606,PCLO,!MLH1,4
1607,PCLO,!ZRSR2,3
1608,PCLO,!CXCR4,4
1609,PCLO,!EBF1,4
1610,PCLO,!EPHA5,4
1611,PCLO,!SOX10,4
1612,PCLO,!SPEN,4
1613,PCLO,!AKT2,4
1614,PCLO,!AKT3,4
1615,PCLO,!CD79A,4
1616,PCLO,!GTSE1,4
1617,PCLO,!IGF1R,4
1618,PCLO,!MLL,4
1619,PCLO,!SMARCA1,4
1620,PCLO,!BCL6,3
1621,PCLO,!CD22,3
1622,PCLO,!HDAC7,3
1623,PCLO,!JAK2,3
1624,PCLO,!JAK3,3
1625,PCLO,!TCF3,3
1626,PCLO,!ABL1,4
1627,PCLO,!FGFR1,4
1628,PCLO,!FLT4,4
1629,PCLO,!INPP4B,4
1630,PCLO,!MET,4
1631,PCLO,!MET27,4
1632,PCLO,!FGF3,4
1633,PCLO,!FOXO1,4
1634,PCLO,!POT1,4
1635,PCLO,!RAD21,4
1636,PCLO,!SERP2,4
1637,PCLO,!SF3B1,4
1638,PCLO,!SMC1A,4
1639,PCLO,!MAGED1,4
1640,PCLO,!LRRK2,4
1641,PCLO,!TSHR,4
1642,PCLO,!EMSY,4
1643,PCLO,!CTNNA1,4
1644,PCLO,!EED,4
1645,PCLO,!EPHB1,4
1646,PCLO,!MIB1,4
1647,PCLO,!TUSC3,4
1648,PCLO,!MYC,4
1649,PCLO,!BRAF,4
1650,PCLO,!KMT2C,4
1651,PCLO,!NSD1,4
1652,PCLO,!SMO,4
1653,PCLO,!STAT4,4
1654,PCLO,!ALK,4
1655,PCLO,!DTX1,4
1656,PCLO,!BCL7A,4
1657,PCLO,!ECT2L,4
1658,PCLO,!FLT1,4
1659,PCLO,!FOXO3,4
1660,PCLO,!JAZF1,4
1661,PCLO,!KDM6A,4
1662,PCLO,!PBRM1,4
1663,PCLO,!PBRM128,4
1664,PCLO,!FANCF,4
1665,PCLO,!SETBP1,4
1666,PCLO,!CDKN1B,4
1667,PCLO,!APC,4
1668,PCLO,!PTPN2,4
1669,PCLO,!RET,4
1670,PCLO,!DUSP2,4
1671,PCLO,!ESR1,4
1672,PCLO,!KDM2B,4
1673,PCLO,!PDCD1,4
1674,ZNF70325,None,3
1675,ZNF70325,!FGF10,3
1676,ZNF70325,!FGF1026,3
1677,ZNF70325,!CUX1,3
1678,ZNF70325,!HIST1H1C,3
1679,ZNF70325,!PDCD1LG2,3
1680,ZNF70325,!ROS1,3
1681,ZNF70325,!TSC1,3
1682,ZNF70325,!MLH1,3
1683,ZNF70325,!ZRSR2,3
1684,ZNF70325,!CXCR4,3
1685,ZNF70325,!EBF1,3
1686,ZNF70325,!EPHA5,3
1687,ZNF70325,!SOX10,3
1688,ZNF70325,!SPEN,3
1689,ZNF70325,!AKT2,3
1690,ZNF70325,!AKT3,3
1691,ZNF70325,!CD79A,3
1692,ZNF70325,!GTSE1,3
1693,ZNF70325,!IGF1R,3
1694,ZNF70325,!MLL,3
1695,ZNF70325,!SMARCA1,3
1696,ZNF70325,!BCL6,3
1697,ZNF70325,!CD22,3
1698,ZNF70325,!HDAC7,3
1699,ZNF70325,!JAK2,3
1700,ZNF70325,!TCF3,3
1701,ZNF70325,!ABL1,3
1702,ZNF70325,!FGFR1,3
1703,ZNF70325,!FLT4,3
1704,ZNF70325,!INPP4B,3
1705,ZNF70325,!MET,3
1706,ZNF70325,!MET27,3
1707,ZNF70325,!FGF3,3
1708,ZNF70325,!FOXO1,3
1709,ZNF70325,!POT1,3
1710,ZNF70325,!RAD21,3
1711,ZNF70325,!SERP2,3
1712,ZNF70325,!SF3B1,3
1713,ZNF70325,!SMC1A,3
1714,ZNF70325,!TSHR,3
1715,ZNF70325,!EMSY,3
1716,ZNF70325,!CTNNA1,3
1717,ZNF70325,!EED,3
1718,ZNF70325,!EPHB1,3
1719,ZNF70325,!MIB1,3
1720,ZNF70325,!TUSC3,3
1721,ZNF70325,!MYC,3
1722,ZNF70325,!BRAF,3
1723,ZNF70325,!KMT2C,3
1724,ZNF70325,!NSD1,3
1725,ZNF70325,!SMO,3
1726,ZNF70325,!STAT4,3
1727,ZNF70325,!ALK,3
1728,ZNF70325,!ECT2L,3
1729,ZNF70325,!FLT1,3
1730,ZNF70325,!FOXO3,3
1731,ZNF70325,!JAZF1,3
1732,ZNF70325,!KDM6A,3
1733,ZNF70325,!PBRM1,3
1734,ZNF70325,!PBRM128,3
