,geneA,geneB,number of patients
31282,!ASMTL,!ZNF703,44
31283,!ASMTL,!ZNF70325,44
31284,!ASMTL,!FGF10,43
31285,!ASMTL,!FGF1026,44
31286,!ASMTL,!CUX1,43
31287,!ASMTL,!HIST1H1C,44
31288,!ASMTL,!PDCD1LG2,44
31289,!ASMTL,!ROS1,44
31290,!ASMTL,!TSC1,42
31291,!ASMTL,!MLH1,43
31292,!ASMTL,!ZRSR2,43
31293,!ASMTL,!CXCR4,43
31294,!ASMTL,!EBF1,43
31295,!ASMTL,!EPHA5,42
31296,!ASMTL,!SOX10,43
31297,!ASMTL,!SPEN,43
31298,!ASMTL,!AKT2,43
31299,!ASMTL,!AKT3,43
31300,!ASMTL,!CD79A,43
31301,!ASMTL,!GTSE1,43
31302,!ASMTL,!IGF1R,43
31303,!ASMTL,!MLL,44
31304,!ASMTL,!SMARCA1,44
31305,!ASMTL,!BCL6,43
31306,!ASMTL,!CD22,44
31307,!ASMTL,!HDAC7,43
31308,!ASMTL,!JAK2,43
31309,!ASMTL,!JAK3,44
31310,!ASMTL,!TCF3,43
31311,!ASMTL,!ABL1,43
31312,!ASMTL,!FGFR1,43
31313,!ASMTL,!FLT4,42
31314,!ASMTL,!INPP4B,42
31315,!ASMTL,!MET,43
31316,!ASMTL,!MET27,43
31317,!ASMTL,!FGF3,44
31318,!ASMTL,!FOXO1,44
31319,!ASMTL,!POT1,43
31320,!ASMTL,!RAD21,43
31321,!ASMTL,!SERP2,44
31322,!ASMTL,!SF3B1,44
31323,!ASMTL,!SMC1A,44
31324,!ASMTL,!MAGED1,44
31325,!ASMTL,!LRRK2,43
31326,!ASMTL,!TSHR,43
31327,!ASMTL,!EMSY,43
31328,!ASMTL,!CTNNA1,43
31329,!ASMTL,!EED,42
31330,!ASMTL,!EPHB1,43
31331,!ASMTL,!MIB1,43
31332,!ASMTL,!TUSC3,43
31333,!ASMTL,!MYC,43
31334,!ASMTL,!BRAF,43
31335,!ASMTL,!KMT2C,43
31336,!ASMTL,!NSD1,43
31337,!ASMTL,!SMO,42
31338,!ASMTL,!STAT4,43
31339,!ASMTL,!ALK,43
31340,!ASMTL,!DTX1,44
31341,!ASMTL,!BCL7A,43
31342,!ASMTL,!ECT2L,42
31343,!ASMTL,!FLT1,43
31344,!ASMTL,!FOXO3,43
31345,!ASMTL,!JAZF1,43
31346,!ASMTL,!KDM6A,43
31347,!ASMTL,!PBRM1,43
31348,!ASMTL,!PBRM128,43
31349,!ASMTL,!FANCF,44
31350,!ASMTL,!SETBP1,44
31351,!ASMTL,!CDKN1B,42
31352,!ASMTL,!APC,41
31353,!ASMTL,!PTPN2,43
31354,!ASMTL,!RET,43
31355,!ASMTL,!DUSP2,44
31356,!ASMTL,!ESR1,44
31357,!ASMTL,!KDM2B,44
31358,!ASMTL,!PDCD1,44
31359,CDK12,None,43
31360,!CDK12,AR,3
31361,!CDK12,MYO18A,3
31362,!CDK12,PCLO,4
31363,!CDK12,WDR90,6
31364,!CDK12,SOX2,3
31365,!CDK12,TLL2,3
31366,!CDK12,HNF1A,3
31367,!CDK12,NTRK1,6
31368,!CDK12,PRKDC,4
31369,!CDK12,FANCA,4
31370,!CDK12,GRIN2A,3
31371,!CDK12,PTCH1,3
31372,!CDK12,MKI67,3
31373,!CDK12,MSH3,3
31374,!CDK12,NOTCH1,3
31375,!CDK12,NCOR2,5
31376,!CDK12,CDKN2C,3
31377,!CDK12,FAF1,3
31378,!CDK12,CPS1,3
31379,!CDK12,MPL,3
31380,!CDK12,APC,3
31381,!CDK12,!CIITA,41
31382,!CDK12,!ETS1,43
31383,!CDK12,!HIST1H1D,41
31384,!CDK12,!IKZF2,42
31385,!CDK12,!IDH1,43
31386,!CDK12,!IRF4,43
31387,!CDK12,!MAP2K1,43
31388,!CDK12,!MSH6,43
31389,!CDK12,!SUFU,43
31390,!CDK12,!AR,40
31391,!CDK12,!PIK3CG,41
31392,!CDK12,!ARHGAP26,41
31393,!CDK12,!ATM,42
31394,!CDK12,!CD274,43
31395,!CDK12,!EXOSC6,42
31396,!CDK12,!MYO18A,40
31397,!CDK12,!PCLO,39
31398,!CDK12,!PRSS8,42
31399,!CDK12,!TNFRSF17,42
31400,!CDK12,!WDR90,37
31401,!CDK12,!GATA2,41
31402,!CDK12,!MAP3K6,42
31403,!CDK12,!SOX2,40
31404,!CDK12,!TLL2,40
31405,!CDK12,!CSF3R,43
31406,!CDK12,!CTCF,43
31407,!CDK12,!DNM2,43
31408,!CDK12,!ERBB4,41
31409,!CDK12,!HNF1A,40
31410,!CDK12,!HSP90AA1,43
31411,!CDK12,!NKX2-1,43
31412,!CDK12,!NUP93,42
31413,!CDK12,!CDKN2B,42
31414,!CDK12,!DOT1L,42
31415,!CDK12,!FANCC,41
31416,!CDK12,!FBXW7,42
31417,!CDK12,!MTOR,41
31418,!CDK12,!NTRK1,37
31419,!CDK12,!PRKDC,39
31420,!CDK12,!STAT5B,42
31421,!CDK12,!CARD11,41
31422,!CDK12,!EPHA3,42
31423,!CDK12,!FANCA,39
31424,!CDK12,!FANCG,42
31425,!CDK12,!GRIN2A,40
31426,!CDK12,!IL7R,42
31427,!CDK12,!ATR,41
31428,!CDK12,!FANCE,42
31429,!CDK12,!BCOR,42
31430,!CDK12,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,43
31431,!CDK12,!DAXX,41
31432,!CDK12,!INPP5D,42
31433,!CDK12,!PTCH1,40
31434,!CDK12,!SDHA,42
31435,!CDK12,!TFC3,42
31436,!CDK12,!TNFRSF11A,42
31437,!CDK12,!BIRC3,42
31438,!CDK12,!BRIP1,41
31439,!CDK12,!CHEK2,42
31440,!CDK12,!CHEK219,42
31441,!CDK12,!MAP3K1,42
31442,!CDK12,!MKI67,40
31443,!CDK12,!MRE11A,42
31444,!CDK12,!RPTOR,42
31445,!CDK12,!MSH3,40
31446,!CDK12,!SDHC,41
31447,!CDK12,!SRC,42
31448,!CDK12,!MDM2,42
31449,!CDK12,!TOP1,41
31450,!CDK12,!JUN,42
31451,!CDK12,!MDM4,42
31452,!CDK12,!FRS2,42
31453,!CDK12,!FRS220,43
31454,!CDK12,!HDAC4,41
31455,!CDK12,!AKT1,43
31456,!CDK12,!JAK1,42
31457,!CDK12,!MAFB,42
31458,!CDK12,!NCSTN,42
31459,!CDK12,!TGFBR2,42
31460,!CDK12,!ETV6,42
31461,!CDK12,!ETV621,42
31462,!CDK12,!IDH2,42
31463,!CDK12,!MYCN,42
31464,!CDK12,!SMARCB1,43
31465,!CDK12,!STAG2,42
31466,!CDK12,!NOTCH1,40
31467,!CDK12,!RAD50,43
31468,!CDK12,!RELN,41
31469,!CDK12,!ARAF,43
31470,!CDK12,!EZH2,42
31471,!CDK12,!NCOR2,38
31472,!CDK12,!CSF1R,41
31473,!CDK12,!MYD88,43
31474,!CDK12,!P2RY8,43
31475,!CDK12,!TAF1,43
31476,!CDK12,!CDKN2C,40
31477,!CDK12,!CIC,41
31478,!CDK12,!FAF1,40
31479,!CDK12,!IKBKE,42
31480,!CDK12,!BCORL1,42
31481,!CDK12,!KLHL6,42
31482,!CDK12,!PDGFRA,41
31483,!CDK12,!STAT6,41
31484,!CDK12,!CD36,41
31485,!CDK12,!AXIN1,42
31486,!CDK12,!AXIN122,41
31487,!CDK12,!PC,41
31488,!CDK12,!MALT1,43
31489,!CDK12,!MALT123,42
31490,!CDK12,!ARID2,42
31491,!CDK12,!CDK8,42
31492,!CDK12,!CPS1,40
31493,!CDK12,!ERBB3,42
31494,!CDK12,!MPL,40
31495,!CDK12,!PCBP1,42
31496,!CDK12,!XBP1,41
31497,!CDK12,!MUTYH,43
31498,!CDK12,!HIST1H2BK,42
31499,!CDK12,!MAPK1,43
31500,!CDK12,!MAPK124,42
31501,!CDK12,!BRSK1,42
31502,!CDK12,!CRLF2,43
31503,!CDK12,!EP300,41
31504,!CDK12,!TYK2,43
31505,!CDK12,!ZNF703,43
31506,!CDK12,!ZNF70325,43
31507,!CDK12,!FGF10,42
31508,!CDK12,!FGF1026,43
31509,!CDK12,!CUX1,42
31510,!CDK12,!HIST1H1C,43
31511,!CDK12,!PDCD1LG2,43
31512,!CDK12,!ROS1,43
31513,!CDK12,!TSC1,41
31514,!CDK12,!MLH1,42
31515,!CDK12,!ZRSR2,42
31516,!CDK12,!CXCR4,42
31517,!CDK12,!EBF1,42
31518,!CDK12,!EPHA5,41
31519,!CDK12,!SOX10,42
31520,!CDK12,!SPEN,42
31521,!CDK12,!AKT2,42
31522,!CDK12,!AKT3,42
31523,!CDK12,!CD79A,42
31524,!CDK12,!GTSE1,42
31525,!CDK12,!IGF1R,42
31526,!CDK12,!MLL,43
31527,!CDK12,!SMARCA1,43
31528,!CDK12,!BCL6,42
31529,!CDK12,!CD22,43
31530,!CDK12,!HDAC7,42
31531,!CDK12,!JAK2,42
31532,!CDK12,!JAK3,43
31533,!CDK12,!TCF3,42
31534,!CDK12,!ABL1,42
31535,!CDK12,!FGFR1,42
31536,!CDK12,!FLT4,41
31537,!CDK12,!INPP4B,41
31538,!CDK12,!MET,42
31539,!CDK12,!MET27,42
31540,!CDK12,!FGF3,43
31541,!CDK12,!FOXO1,43
31542,!CDK12,!POT1,42
31543,!CDK12,!RAD21,42
31544,!CDK12,!SERP2,43
31545,!CDK12,!SF3B1,43
31546,!CDK12,!SMC1A,43
31547,!CDK12,!MAGED1,43
31548,!CDK12,!LRRK2,42
31549,!CDK12,!TSHR,42
31550,!CDK12,!EMSY,42
31551,!CDK12,!CTNNA1,42
31552,!CDK12,!EED,41
31553,!CDK12,!EPHB1,42
31554,!CDK12,!MIB1,42
31555,!CDK12,!TUSC3,42
31556,!CDK12,!MYC,42
31557,!CDK12,!BRAF,42
31558,!CDK12,!KMT2C,42
31559,!CDK12,!NSD1,42
31560,!CDK12,!SMO,41
31561,!CDK12,!STAT4,42
31562,!CDK12,!ALK,42
31563,!CDK12,!DTX1,43
31564,!CDK12,!BCL7A,42
31565,!CDK12,!ECT2L,41
31566,!CDK12,!FLT1,42
31567,!CDK12,!FOXO3,42
31568,!CDK12,!JAZF1,42
31569,!CDK12,!KDM6A,42
31570,!CDK12,!PBRM1,42
31571,!CDK12,!PBRM128,42
31572,!CDK12,!FANCF,43
31573,!CDK12,!SETBP1,43
31574,!CDK12,!CDKN1B,41
31575,!CDK12,!APC,40
31576,!CDK12,!PTPN2,42
31577,!CDK12,!RET,42
31578,!CDK12,!DUSP2,43
31579,!CDK12,!ESR1,43
31580,!CDK12,!KDM2B,43
31581,!CDK12,!PDCD1,43
31582,CIITA,None,42
31583,!CIITA,AR,3
31584,!CIITA,PCLO,3
31585,!CIITA,WDR90,4
31586,!CIITA,SOX2,3
31587,!CIITA,TLL2,3
31588,!CIITA,HNF1A,3
31589,!CIITA,NTRK1,5
31590,!CIITA,PRKDC,4
31591,!CIITA,FANCA,4
31592,!CIITA,GRIN2A,3
31593,!CIITA,MKI67,3
31594,!CIITA,MSH3,3
31595,!CIITA,NOTCH1,3
31596,!CIITA,RELN,3
31597,!CIITA,NCOR2,5
31598,!CIITA,CDKN2C,3
31599,!CIITA,FAF1,3
31600,!CIITA,CPS1,3
31601,!CIITA,MPL,3
31602,!CIITA,APC,3
31603,!CIITA,!ETS1,42
31604,!CIITA,!HIST1H1D,40
31605,!CIITA,!IKZF2,41
31606,!CIITA,!IDH1,42
31607,!CIITA,!IRF4,42
31608,!CIITA,!MAP2K1,42
31609,!CIITA,!MSH6,42
31610,!CIITA,!SUFU,42
31611,!CIITA,!AR,39
31612,!CIITA,!PIK3CG,40
31613,!CIITA,!ARHGAP26,41
31614,!CIITA,!ATM,42
31615,!CIITA,!CD274,42
31616,!CIITA,!EXOSC6,42
31617,!CIITA,!MYO18A,40
31618,!CIITA,!PCLO,39
31619,!CIITA,!PRSS8,42
31620,!CIITA,!TNFRSF17,42
31621,!CIITA,!WDR90,38
31622,!CIITA,!GATA2,41
31623,!CIITA,!MAP3K6,41
31624,!CIITA,!SOX2,39
31625,!CIITA,!TLL2,39
31626,!CIITA,!CSF3R,42
31627,!CIITA,!CTCF,42
31628,!CIITA,!DNM2,42
31629,!CIITA,!ERBB4,40
31630,!CIITA,!HNF1A,39
31631,!CIITA,!HSP90AA1,42
31632,!CIITA,!NKX2-1,42
31633,!CIITA,!NUP93,41
31634,!CIITA,!CDKN2B,41
31635,!CIITA,!DOT1L,41
31636,!CIITA,!FANCC,40
31637,!CIITA,!FBXW7,41
31638,!CIITA,!MTOR,40
31639,!CIITA,!NTRK1,37
31640,!CIITA,!PRKDC,38
31641,!CIITA,!STAT5B,41
31642,!CIITA,!CARD11,40
31643,!CIITA,!EPHA3,41
31644,!CIITA,!FANCA,38
31645,!CIITA,!FANCG,41
31646,!CIITA,!GRIN2A,39
31647,!CIITA,!IL7R,41
31648,!CIITA,!ATR,41
31649,!CIITA,!FANCE,41
31650,!CIITA,!BCOR,42
31651,!CIITA,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,42
31652,!CIITA,!DAXX,41
31653,!CIITA,!INPP5D,42
31654,!CIITA,!PTCH1,40
31655,!CIITA,!SDHA,42
31656,!CIITA,!TFC3,42
31657,!CIITA,!TNFRSF11A,42
31658,!CIITA,!BIRC3,41
31659,!CIITA,!BRIP1,40
31660,!CIITA,!CHEK2,41
31661,!CIITA,!CHEK219,41
31662,!CIITA,!MAP3K1,41
31663,!CIITA,!MKI67,39
31664,!CIITA,!MRE11A,41
31665,!CIITA,!RPTOR,41
31666,!CIITA,!MSH3,39
31667,!CIITA,!SDHC,40
31668,!CIITA,!SRC,41
